rikishi1,odds1,rikishi2,odds2,ts
Ishiura,1.9,Arawashi,1.9,2017-09-09 08:50:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 08:50:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 08:50:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 08:50:03
Shodai,1.6,Ura,2.34,2017-09-09 08:50:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 08:50:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 08:50:03
Tamawashi,1.81,Shohozan,2,2017-09-09 08:50:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 08:50:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 08:50:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 08:50:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 08:55:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 08:55:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 08:55:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 08:55:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 08:55:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 08:55:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 08:55:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 08:55:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 08:55:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 08:55:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 08:55:02
Shodai,1.6,Ura,2.34,2017-09-09 08:55:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 08:55:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 08:55:02
Tamawashi,1.81,Shohozan,2,2017-09-09 08:55:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 08:55:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 08:55:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 08:55:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:00:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:00:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:00:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:00:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:00:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:00:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:00:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:00:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:00:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:00:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:00:04
Shodai,1.6,Ura,2.34,2017-09-09 09:00:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:00:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:00:04
Tamawashi,1.81,Shohozan,2,2017-09-09 09:00:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:00:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:00:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:00:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:05:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:05:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:05:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:05:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:05:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:05:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:05:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:05:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:05:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:05:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:05:02
Shodai,1.6,Ura,2.34,2017-09-09 09:05:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:05:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:05:02
Tamawashi,1.81,Shohozan,2,2017-09-09 09:05:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:05:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:05:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:05:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:10:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:10:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:10:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:10:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:10:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:10:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:10:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:10:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:10:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:10:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:10:03
Shodai,1.6,Ura,2.34,2017-09-09 09:10:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:10:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:10:03
Tamawashi,1.81,Shohozan,2,2017-09-09 09:10:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:10:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:10:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:10:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:15:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:15:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:15:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:15:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:15:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:15:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:15:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:15:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:15:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:15:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:15:04
Shodai,1.6,Ura,2.34,2017-09-09 09:15:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:15:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:15:04
Tamawashi,1.81,Shohozan,2,2017-09-09 09:15:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:15:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:15:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:15:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:20:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:20:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:20:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:20:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:20:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:20:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:20:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:20:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:20:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:20:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:20:02
Shodai,1.6,Ura,2.34,2017-09-09 09:20:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:20:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:20:02
Tamawashi,1.81,Shohozan,2,2017-09-09 09:20:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:20:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:20:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:20:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:25:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:25:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:25:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:25:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:25:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:25:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:25:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:25:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:25:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:25:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:25:02
Shodai,1.6,Ura,2.34,2017-09-09 09:25:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:25:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:25:02
Tamawashi,1.81,Shohozan,2,2017-09-09 09:25:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:25:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:25:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:25:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:30:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:30:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:30:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:30:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:30:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:30:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:30:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:30:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:30:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:30:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:30:03
Shodai,1.6,Ura,2.34,2017-09-09 09:30:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:30:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:30:03
Tamawashi,1.81,Shohozan,2,2017-09-09 09:30:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:30:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:30:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:30:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:35:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:35:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:35:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:35:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:35:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:35:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:35:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:35:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:35:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:35:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:35:03
Shodai,1.6,Ura,2.34,2017-09-09 09:35:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:35:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:35:03
Tamawashi,1.81,Shohozan,2,2017-09-09 09:35:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:35:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:35:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:35:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:40:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:40:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:40:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:40:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:40:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:40:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:40:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:40:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:40:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:40:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:40:02
Shodai,1.6,Ura,2.34,2017-09-09 09:40:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:40:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:40:02
Tamawashi,1.81,Shohozan,2,2017-09-09 09:40:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:40:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:40:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:40:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:45:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:45:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:45:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:45:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:45:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:45:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:45:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:45:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:45:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:45:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:45:04
Shodai,1.6,Ura,2.34,2017-09-09 09:45:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:45:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:45:04
Tamawashi,1.81,Shohozan,2,2017-09-09 09:45:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:45:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:45:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:45:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:50:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:50:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:50:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:50:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:50:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:50:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:50:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:50:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:50:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:50:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:50:03
Shodai,1.6,Ura,2.34,2017-09-09 09:50:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:50:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:50:03
Tamawashi,1.81,Shohozan,2,2017-09-09 09:50:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:50:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:50:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:50:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 09:55:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 09:55:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 09:55:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 09:55:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 09:55:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 09:55:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 09:55:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 09:55:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 09:55:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 09:55:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 09:55:02
Shodai,1.6,Ura,2.34,2017-09-09 09:55:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 09:55:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 09:55:02
Tamawashi,1.81,Shohozan,2,2017-09-09 09:55:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 09:55:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 09:55:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 09:55:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:00:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:00:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:00:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:00:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:00:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:00:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:00:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:00:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:00:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:00:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:00:04
Shodai,1.6,Ura,2.34,2017-09-09 10:00:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:00:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:00:04
Tamawashi,1.81,Shohozan,2,2017-09-09 10:00:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:00:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:00:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:00:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:05:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:05:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:05:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:05:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:05:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:05:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:05:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:05:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:05:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:05:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:05:03
Shodai,1.6,Ura,2.34,2017-09-09 10:05:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:05:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:05:03
Tamawashi,1.81,Shohozan,2,2017-09-09 10:05:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:05:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:05:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:05:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:10:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:10:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:10:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:10:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:10:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:10:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:10:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:10:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:10:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:10:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:10:02
Shodai,1.6,Ura,2.34,2017-09-09 10:10:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:10:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:10:02
Tamawashi,1.81,Shohozan,2,2017-09-09 10:10:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:10:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:10:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:10:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:15:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:15:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:15:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:15:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:15:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:15:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:15:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:15:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:15:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:15:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:15:04
Shodai,1.6,Ura,2.34,2017-09-09 10:15:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:15:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:15:04
Tamawashi,1.81,Shohozan,2,2017-09-09 10:15:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:15:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:15:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:15:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:20:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:20:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:20:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:20:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:20:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:20:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:20:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:20:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:20:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:20:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:20:02
Shodai,1.6,Ura,2.34,2017-09-09 10:20:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:20:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:20:02
Tamawashi,1.81,Shohozan,2,2017-09-09 10:20:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:20:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:20:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:20:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:25:03
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:25:03
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:25:03
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:25:03
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:25:03
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:25:03
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:25:03
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:25:03
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:25:03
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:25:03
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:25:03
Shodai,1.6,Ura,2.34,2017-09-09 10:25:03
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:25:03
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:25:03
Tamawashi,1.81,Shohozan,2,2017-09-09 10:25:03
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:25:03
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:25:03
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:25:03
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:30:04
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:30:04
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:30:04
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:30:04
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:30:04
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:30:04
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:30:04
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:30:04
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:30:04
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:30:04
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:30:04
Shodai,1.6,Ura,2.34,2017-09-09 10:30:04
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:30:04
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:30:04
Tamawashi,1.81,Shohozan,2,2017-09-09 10:30:04
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:30:04
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:30:04
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:30:04
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:35:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:35:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:35:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:35:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:35:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:35:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:35:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:35:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:35:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:35:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:35:02
Shodai,1.6,Ura,2.34,2017-09-09 10:35:02
Sokokurai,1.72,Asanoyama,2.12,2017-09-09 10:35:02
Takarafuji,2.01,Takanoiwa,1.8,2017-09-09 10:35:02
Tamawashi,1.81,Shohozan,2,2017-09-09 10:35:02
Terunofuji,1.63,Hokutofuji,2.28,2017-09-09 10:35:02
Tokushoryu,1.76,Yutakayama,2.06,2017-09-09 10:35:02
Yoshikaze,1.55,Chiyotairyu,2.45,2017-09-09 10:35:02
Chiyonokuni,2.12,Kagayaki,1.72,2017-09-09 10:40:02
Daieisho,2.06,Takekaze,1.76,2017-09-09 10:40:02
Daishomaru,1.74,Chiyomaru,2.09,2017-09-09 10:40:02
Goeido,1.63,Kotoshogiku,2.28,2017-09-09 10:40:02
Harumafuji,1.38,Tochiozan,3.05,2017-09-09 10:40:02
Ichinojo,2.12,Takakeisho,1.72,2017-09-09 10:40:02
Ikioi,1.72,Chiyoshoma,2.12,2017-09-09 10:40:02
Ishiura,1.9,Arawashi,1.9,2017-09-09 10:40:02
Kaisei,1.7,Nishikigi,2.15,2017-09-09 10:40:02
Mitakeumi,1.35,Onosho,3.2,2017-09-09 10:40:02
Okinoumi,2.31,Endo,1.61538461538462,2017-09-09 10:40:02
Shodai,1.6,Ura,2.34,2017-09-09 10:40:02
